move,t_W,train_error,test_error
28500,82.08,0.11258333921432495,0.18910008668899536
29000,83.52000000000001,0.11221665143966675,0.19139999151229858
29500,84.96000000000001,0.11229997873306274,0.1915000081062317
30000,86.4,0.11254990100860596,0.19110000133514404
30500,87.84,0.11153334379196167,0.19040000438690186
31000,89.28,0.1118166446685791,0.19110000133514404
31500,90.72,0.11158335208892822,0.1902000904083252
32000,92.16000000000001,0.11134999990463257,0.19040000438690186
32500,93.60000000000001,0.11094999313354492,0.19030004739761353
33000,95.04,0.11111664772033691,0.1908000111579895
33500,96.48,0.11103332042694092,0.19200009107589722
34000,97.92,0.11111664772033691,0.19110000133514404
34500,99.36,0.11061668395996094,0.19160008430480957
35000,100.80000000000001,0.11016666889190674,0.1908000111579895
35500,102.24000000000001,0.11014997959136963,0.19190001487731934
36000,103.68,0.11000001430511475,0.18980002403259277
36500,105.12,0.11003333330154419,0.19090008735656738
37000,106.56,0.11004990339279175,0.19040000438690186
37500,108.0,0.11001664400100708,0.1908000111579895
38000,109.44000000000001,0.10931664705276489,0.19090008735656738
38500,110.88000000000001,0.10926663875579834,0.19060009717941284
39000,112.32000000000001,0.10946667194366455,0.1910000443458557
39500,113.76,0.10901665687561035,0.19179999828338623
40000,115.2,0.1088833212852478,0.1910000443458557
40500,116.64,0.1087833046913147,0.1906999945640564
41000,118.08000000000001,0.10931664705276489,0.1906999945640564
41500,119.52000000000001,0.10909998416900635,0.19030004739761353
42000,120.96000000000001,0.10859990119934082,0.1906999945640564
42500,122.4,0.10829997062683105,0.19050002098083496
43000,123.84,0.10841667652130127,0.1908000111579895
43500,125.28,0.10799998044967651,0.19139999151229858
44000,126.72000000000001,0.10774999856948853,0.19060009717941284
44500,128.16,0.10793334245681763,0.19110000133514404
45000,129.6,0.10803323984146118,0.1915000081062317
45500,131.04000000000002,0.10771667957305908,0.19050002098083496
46000,132.48000000000002,0.10740000009536743,0.19010001420974731
46500,133.92000000000002,0.10726666450500488,0.19090008735656738
47000,135.36,0.10759997367858887,0.19139999151229858
47500,136.8,0.10741657018661499,0.1908000111579895
48000,138.24,0.1070665717124939,0.19179999828338623
48500,139.68,0.10686665773391724,0.1906999945640564
49000,141.12,0.10663330554962158,0.19200009107589722
49500,142.56,0.1067500114440918,0.19160008430480957
50000,144.0,0.10661667585372925,0.19230002164840698
50500,145.44,0.10624998807907104,0.19110000133514404
51000,146.88,0.1058499813079834,0.19160008430480957
51500,148.32000000000002,0.10565000772476196,0.1910000443458557
52000,149.76000000000002,0.10579997301101685,0.1899999976158142
