values,move 0,move 5000,move 10000,move 15000,move 20000,move 25000,move 30000,move 35000,move 40000,move 45000,move 50000
-0.24,0.4134429478038562,0.43618321321668496,0.4293182577305016,0.42360468776094823,0.43837437854087136,0.4012682904895874,0.4323243856065566,0.4331208810267079,0.4299581839904417,0.44445729114476906,0.426827603704988
-0.21999999999999997,0.5460080484577532,0.5690108683084745,0.5635566411017325,0.5576343122518976,0.5717592592592587,0.536733533741858,0.5660432805333945,0.5664937179635405,0.5639179545483738,0.5770384501740723,0.559748397374134
-0.19999999999999996,0.7153444200357132,0.736547096003391,0.7332727932580511,0.7258706851145277,0.7391373119564234,0.7074525314422985,0.7355570971595939,0.7349797985637383,0.7354583381508454,0.7453157718939883,0.7291425791035566
-0.17999999999999994,0.9241330083118142,0.9429341542374833,0.9430867088038429,0.9358572281959371,0.9451132757801151,0.9190858609216215,0.9406378065543857,0.9441337148803322,0.9441377294741837,0.9530356752868018,0.9371932850297393
-0.16000000000000003,1.1740438843283159,1.189197370280449,1.189622114309945,1.1835319754371145,1.1899962744569113,1.1741892126257425,1.1881519700415004,1.1883952544289054,1.1929269279685568,1.1959764134582087,1.1855304402564257
-0.14,1.462935663724771,1.46774273840264,1.4745265990930219,1.4673629578242817,1.4684878470214913,1.464859457098443,1.471728427178478,1.4714987924101683,1.4773817782402578,1.4731142649760398,1.4693935393944053
-0.12,1.7786569738312699,1.7740072712323822,1.783154924782568,1.7832480633599244,1.774467343687772,1.7863818553204593,1.777316902403616,1.7803246361172116,1.786670103159002,1.777601135648307,1.7807317159337608
-0.09999999999999998,2.1101387764802593,2.094011350059735,2.10548505928752,2.1107305276139803,2.094522006397655,2.1219906604488616,2.101297034981563,2.1008120720442935,2.1113881180868677,2.0914693092329215,2.1061306059788523
-0.07999999999999996,2.437055183001244,2.4095239012859526,2.42509811667373,2.429468403540548,2.409294266517643,2.4560145039246644,2.4162668131190483,2.419010386557211,2.431635481301625,2.407462808802557,2.421765200858158
-0.05999999999999994,2.736776730771699,2.6960727637106383,2.7136695314808366,2.7206886473709204,2.7012660423170285,2.7608257537801393,2.7130978533163734,2.709718368212122,2.7206147788440513,2.6910786089592866,2.716471717989232
-0.040000000000000036,2.9880228607032424,2.937415693529131,2.9570197582251136,2.968259818090737,2.9389283924924023,3.013470568209569,2.9524784496602186,2.951684362996378,2.9604851556377882,2.929070958749259,2.962548656877495
-0.020000000000000018,3.1677939646201843,3.1117149060263842,3.1296488996801144,3.1390711514497474,3.1101403823177987,3.1994177233077656,3.1255580285453655,3.1287102876376176,3.1338810845184386,3.0967163833969216,3.1356595495946835
0.0,3.2609486003519965,3.2011271373697636,3.2183850734188897,3.2312309708251408,3.2014049472642925,3.2925643298518747,3.2113466874783185,3.218849963386901,3.2226702508960545,3.1828775966393,3.227756741305993
0.020000000000000018,3.2606507174882102,3.196474223095795,3.217972373170948,3.2259525828290974,3.20091275805809,3.2898239680887937,3.20615662054701,3.2184268251949457,3.218567335979751,3.1794113963078554,3.2258803201397694
0.040000000000000036,3.162450540203746,3.1068781233540137,3.124465256098968,3.133086194935828,3.1097349083387904,3.1910400688583107,3.114453661951925,3.1167636592541177,3.12349773898074,3.086517709176395,3.1304582418005906
0.06000000000000005,2.977515062756128,2.92463804421834,2.9421376588173302,2.950921590164564,2.9297397900849145,3.0033449595971247,2.9325596408062564,2.943249701314215,2.9434167084184404,2.9137528744491954,2.953019616911394
0.08000000000000007,2.72682696136997,2.6839181793656275,2.695243348620904,2.7018875014452512,2.6867476651122137,2.7435935111316634,2.6878910214411404,2.693399847124264,2.6965769966983957,2.6725922071915806,2.7034564047224445
0.10000000000000009,2.4222638134145225,2.3926104173892915,2.400455736694028,2.4089602523091926,2.394714867486284,2.436177592785291,2.3956438445035375,2.4000823794658324,2.4008403347850087,2.387620277231791,2.409710981359436
0.1200000000000001,2.094819889261441,2.07836647782017,2.08217873614162,2.087221066019191,2.0806580079906456,2.104211630117802,2.08033603756375,2.077430274533984,2.0834248660731474,2.06994948035097,2.08734632134736
0.14000000000000012,1.7643931218766442,1.7574061227373732,1.7581809393507262,1.7609486003519979,1.7585655374417064,1.7662141416477162,1.7579199907503742,1.755589117560153,1.7576526187998596,1.7548327680785174,1.762061445767653
0.15999999999999992,1.449481153890638,1.4508669916881998,1.4486830526329462,1.450757794735437,1.4523652381136054,1.4466203543120097,1.4507939260801013,1.4465071427653955,1.4493856065569706,1.450880641307295,1.4531384488894177
0.17999999999999994,1.1643325818013635,1.1733437391605956,1.1666867396359235,1.1718366606287165,1.17519687568248,1.1569160211199743,1.1711862964247624,1.1655425803882262,1.1701192173790151,1.1736295782428274,1.1708546909726227
0.19999999999999996,0.9149347708790989,0.9304134389332092,0.9226925720378713,0.9252803792345927,0.9301516874140868,0.9055598913169144,0.9291769440269259,0.9234818411890897,0.9260495754165534,0.9326455531146817,0.9243168767102161
0.21999999999999997,0.7081767641731216,0.7276957194794511,0.7183489420742276,0.7192610577973042,0.7260946994514453,0.6967359746149195,0.7244230225716519,0.7185793797613077,0.721233026297195,0.7296403887411512,0.7172505491964383
0.24,0.5405779088141206,0.562480729949512,0.5518243920299066,0.5532062152336168,0.5579586914351045,0.5284072660937034,0.5578262098380027,0.5542042432651169,0.5557884019989461,0.5644189758610496,0.5475215503397948
0.26,0.40916981410824593,0.43075708816690395,0.4218165876594593,0.4211662234555051,0.42841176243881723,0.39675990159427516,0.4279516899834274,0.4239250523503035,0.42265322901812635,0.43533211932015226,0.41979483819580904
0.28,0.30981905422592176,0.3297860382060865,0.32155050037897737,0.319175466656389,0.32889238961472717,0.2968776094860033,0.32468670109582326,0.3232567027658943,0.32040794696882074,0.33404391644506076,0.31654992227746276
0.30000000000000004,0.23415600390539668,0.2528383178530592,0.24406643028738048,0.24354453308667648,0.2519952531442297,0.22230733161187527,0.24788591487776343,0.24777109749360857,0.24305073804293345,0.2571652471062805,0.24115906142007404
